_id,IOS_App_Id,Title,Developer_Name,Developer_IOS_Id,IOS_Store_Url,Seller_Official_Website,Age_Rating,Total_Average_Rating,Total_Number_of_Ratings,Average_Rating_For_Version,Number_of_Ratings_For_Version,Original_Release_Date,Current_Version_Release_Date,Price_USD,Primary_Genre,All_Genres,Languages,Description
5ddd19fe5add2aa7a436e2da,633372668,ACK Comics,Amar Chitra Katha Pvt. Ltd.,494805357.0,https://apps.apple.com/us/app/ack-comics/id633372668?uo=4,http://digital.amarchitrakatha.com,9+,3.0,26.0,0.0,0,2014-03-09T16:46:35Z,2019-11-07T07:25:57Z,0.0,Book,"['Books', 'Entertainment']",['EN'],"The ACK Comics app, the digital storefront of Amar Chitra Katha, is now available for iPhone and iPad devices. This free app brings alive glorious stories from India. The riveting tales of India’s myths and legends, kings and queens, thinkers and philosophers, explorers and adventurers are told with the help of spellbinding illustrations.

With the ACK Comics app you can now instantly purchase single titles or subscribe to read hundreds of Amar Chitra Katha digital comics. Our brand new subscription feature gives you access to your favourite comics at less than quarter the price. You can enjoy our subscription plans that start as low as $30 or INR  1999 for full access of 300+ titles!

The app is also available on all leading platforms, giving you access to all your purchased comics across multiple devices with a single user account. The ‘Help’ feature makes the app user friendly and easy to navigate. You can also access our official Facebook page ‘The Amar Chitra Katha Studio’ and get a sneak-peek into behind-the-scenes action!

Discover the Route to your Roots.

FEATURES

• 300+ Amar Chitra Katha Comics
• Best in class reading experience
• All-new subscription plans
• Digitally remastered comics
• Dedicated customer support 

We are always happy to receive feedback about our app. If you have any thoughts about how we could make it better, or if you are facing any problems with it, please get in touch with us at appsupport@ack-media.com.

SUBSCRIPTION DETAILS

Payment will be charged to your Apple ID account at the confirmation of purchase. Subscription automatically renews unless it is cancelled at least 24 hours before the end of the current period. Your account will be charged for renewal within 24 hours prior to the end of the current period. You can manage and cancel your subscriptions by going to your account settings on the App Store after purchase

Privacy Policy: https://www.amarchitrakatha.com/in/privacy-policy 
Terms of Service: https://www.amarchitrakatha.com/in/terms-of-use"
5ddd19fe5add2aa7a436e2db,1315822881,ACME Connect,"Sparta Commercial Services, Inc.",1201345905.0,https://apps.apple.com/us/app/acme-connect/id1315822881?uo=4,,17+,-1.0,-1.0,5.0,1,2017-11-21T17:29:19Z,2017-11-21T17:29:19Z,0.0,Book,['Books'],"['AR', 'AZ', 'CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'NB', 'NN', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'ZH', 'TR', 'UK', 'VI']","Welcome to the ACME Connect app for ACME Integration & Automation!

With the ACME Connect mobile app you will be able to request a service call, request a consultation or quote, maintain quick contact with ACME, receive special notifications, and more!

Upgrading to a smart home is a great investment to increase the value of your home and to create a more relaxed, enjoyable lifestyle for you and your family. The range of possibilities are endless–including a custom home theater system, lighting control, shade control, automated heating and cooling, security, cameras and much more.

Imagine coming home and pressing just one button to activate multiple commands simultaneously–the lights turn on, the air conditioning kicks up a notch, and your favorite music begins to play in your favorite room(s) of your home. Use the same system to page the kids for dinner, view network camera feeds on any touch screen and stream music from your computer or mobile device."
5ddd19fe5add2aa7a436e2dc,1155768465,ACME-Lighting,ACMETEC HOLDINGS LTD,965048939.0,https://apps.apple.com/us/app/acme-lighting/id1155768465?uo=4,,4+,-1.0,-1.0,0.0,0,2016-09-25T18:41:57Z,2017-12-22T22:06:04Z,0.0,Book,['Books'],['EN'],"ACME Lighting app主要提供 ACME 产品、书籍画册的电子版阅读，支持每期自动更新最新杂志、阅读中可收藏杂志中的精彩章节，同时可以查看企业信息、拨打企业咨询电话,支持推送,分享。"
5ddd19fe5add2aa7a436e2dd,1473887330,ACOFI EIEI,Universidad El Bosque,1055475860.0,https://apps.apple.com/us/app/acofi-eiei/id1473887330?uo=4,https://www.unbosque.edu.co/,4+,-1.0,-1.0,0.0,0,2019-09-26T05:38:42Z,2019-09-26T05:38:42Z,0.0,Book,['Books'],['EN'],App para consultar toda la información del Congreso ACOFI EIEI 2019
5ddd19fe5add2aa7a436e2de,1468024977,Acorn Catalog,"Bibliomation, Inc.",587708969.0,https://apps.apple.com/us/app/acorn-catalog/id1468024977?uo=4,,4+,-1.0,-1.0,3.0,2,2019-10-01T21:05:26Z,2019-10-11T17:04:41Z,0.0,Book,['Books'],['EN'],"With Acorn Catalog, you have access to sixty-three public libraries across Connecticut.

To use this app, you must have a library card with a Bibliomation member library and know your password. If you do not know your password, please contact your local library.

Acorn Catalog lets you:
* Search the catalog
* Place a hold
* Review the items you have checked out
* Renew items


Problem? Send email to kenstir.apps@gmail.com. Crash? Report it.

This software is open source! If you have the means and the interest to contribute, visit https://github.com/kenstir/hemlock"
5ddd19fe5add2aa7a436e2df,955069535,ACP Papa Nou,A Connected Planet,919963969.0,https://apps.apple.com/us/app/acp-papa-nou/id955069535?uo=4,http://www.facebook.com/AConnectedPlanet,4+,-1.0,-1.0,0.0,0,2015-01-28T11:57:04Z,2015-04-23T23:36:47Z,0.0,Entertainment,"['Entertainment', 'Books']",['EN'],"Papa Nou, also known as the 'Our Father' in English, was developed by A Connected Planet Foundation (ACP) for use in Haiti to complement ACP's Tablet Implementation Program. Virtually no applications exist in Haitian Creole. So ACP has started building its own applications.

The application is very simple. When you touch either the Haitian, French, or English flags, the wording and audio change on the page to that language. 

For this application, we partnered with the Society of Our Lady of the Most Holy Trinity Mission School in Kobonal, Haiti (http://www.solthaitimission.org/) and one of their sixth grade classes. The students drew the culturally relevant illustrations on what the prayer means to them that can be seen throughout the application. They also provided the Haitian Creole recordings for the application.

ACP’s focus is on education apps for young Haitian children. Look for ACP’s other applications about numbers, colors & shapes, fruits & vegetables and animals. ACP has also partnered with the Matenwa Community Learning Center to turn their Haitian Creole Mother Tongue Books into applications.

ACP’s staff and volunteers include professionals from the Academic, Education, Computer Science, Business, Industrial-Organizational Psychology and Speech Language Pathology sectors."
5ddd19fe5add2aa7a436e2e0,549120402,ACP Press eBook Reader,American College of Physicians,371090673.0,https://apps.apple.com/us/app/acp-press-ebook-reader/id549120402?uo=4,http://www.acppress.com,12+,3.5,5.0,0.0,0,2012-08-09T02:05:21Z,2015-11-21T09:37:38Z,0.0,Medical,"['Medical', 'Books']","['EN', 'FR', 'IT']","ACP Press is the books publishing program of the American College of Physicians (ACP), a national organization of internists -- physicians who specialize in the prevention, detection, and treatment of illnesses in adults.  ACP is the largest medical-specialty organization and second-largest physician group in the United States.  More about ACP is available at:  http://www.acponline.org

This reader app enables purchasers of ACP Press e-book titles from ACP Press (http://www.acponline.org/acppress) to conveniently access their purchased titles directly from their iPad.

The e-books available in this reader app:
* are fully searchable
* enable note-taking and bookmarking
* are sortable by category

ACP Press titles are focused on various topics in clinical medicine, medical humanities, medical education, professionalism and ethics, practice management, and related subjects.  ACP Press specializes in publishing titles for internists, internal medicine subspecialists, medical students, residents, and other health care professionals.
 -----  This app is powered by iPublishCentral."
5ddd19fe5add2aa7a436e2e1,973032519,Acrobatic Ninja – Shinobi Spy Adventure in Ancient Japan,Monika Spaniol,739776585.0,https://apps.apple.com/us/app/acrobatic-ninja-shinobi-spy-adventure-in-ancient-japan/id973032519?uo=4,,12+,-1.0,-1.0,5.0,4,2015-03-21T07:00:00Z,2015-03-21T07:00:00Z,0.0,Games,"['Games', 'Books', 'Action', 'Adventure']","['EN', 'FR', 'DE', 'JA', 'PT', 'RU', 'ZH', 'ES', 'ZH']","* Ninjas!!!! They are here!
* Kill your enemies and win the game!
* Collect hidden treasures!
-
Beware of this crazy game!
Run through the wild landscape and fight your enemies. 
Avoid obstacles and collect coins. 
Have fun with this entertaining game!
-
Features:
* Endless gameplay
* Game Center
* Amazing graphics
* Exciting music and sound effects"
5ddd19fe5add2aa7a436e2e2,1271256756,ACS eLibrary,"Openserve Co.,Ltd.",479158615.0,https://apps.apple.com/us/app/acs-elibrary/id1271256756?uo=4,,4+,-1.0,-1.0,0.0,0,2017-09-04T11:46:26Z,2017-09-04T11:46:26Z,0.0,Education,"['Education', 'Books']",['EN'],"ACS e-Library, It also provides features that help users storing and selecting varieties of books. With its systematic categorization management, the items in the library will be categorized into types: newspapers; books; magazines; photo albums; and catalogs. They can be further searched with alphabetical keyword index. The contents of the library can be displayed by: titles display covers, spine or name list. 
The actual viewing is like flipping the pages of a real book. And the user can customize the customize various page display scales : Thumbnail or perform zoom functions such as Magnifier View. 

- โปรแกรม ACS e-Library ผู้ใช้สามารถจัดเก็บและจัดเรียงประเภทของหนังสือเพื่อง่ายต่อการใช้งาน เช่น หนังสือ; นิตยสาร; หนังสือพิมพ์; อัลบั้มภาพและแคตตาล็อก ผู้ใช้สามารถที่จะเลือกรูปแบบการแสดงได้หลากหลาย เช่น การแสดงแบบปก, การแสดงแบบสัน และการแสดงแบบรายละเอียด เพื่อง่ายต่อการเลือกหนังสือโปรแกรมมีฟังก์ชันการค้นหาชื่อหนังสือ , ชื่อผู้แต่ง และชื่อสำนักพิมพ์ รูปแบบการเปิดอ่านเป็นเหมือนการพลิกหน้าหนังสือจริง ผู้ใช้สามารถซูม-ย่อขยายเนื้อหาได้"
5ddd19fe5add2aa7a436e2e3,1454106031,ACSM CPT Exam preparation,Sai Kumar,1345543090.0,https://apps.apple.com/us/app/acsm-cpt-exam-preparation/id1454106031?uo=4,,4+,-1.0,-1.0,1.0,1,2019-02-25T04:30:42Z,2019-05-02T05:41:43Z,9.99,Education,"['Education', 'Books']",['EN'],"This ACSM-CPT question bank it contains 500+ Questions. will help you to prepare for and test your readiness for ACSM-CPT Certification exams based on latest version of ACSM-CPT-BOOK Guide 9th Edition (2019).
         so it's always worth to get this certification and move ahead fast in your career."
5ddd19fe5add2aa7a436e2e4,1202516775,ACT English Practice Tests,devang patel,1198986884.0,https://apps.apple.com/us/app/act-english-practice-tests/id1202516775?uo=4,http://examgroup.org,4+,-1.0,-1.0,5.0,1,2017-02-06T22:18:41Z,2017-02-06T22:18:41Z,0.0,Education,"['Education', 'Books']",['EN'],"ACT Exam English Practice tests App provide free model practice tests covered all types of English Section problems preparation with solution.

ACT Exam English test 

The English test consists of five passages with 15 questions per passage. Most of the questions ask you to select the answer that is most appropriate in grammar and style; or the one that is most consistent with the tone of the passage.

Six elements of effective writing are tested in the English test, that fall under two categories:

1] Usage/Mechanics - 40 Questions
2] punctuation(10 Questions)
3] grammar and usage (12 Questions)
4] sentence structure (18 Questions)
5] Rhetorical Skills - 35 Questions
6] strategy(12 Questions)
7] organization(11 Questions)
8] style(12 Questions)"
